band_name,study_city_label,claimed_formation_place,origin_review_status,origin_alignment,origin_evidence_url,origin_confidence,spotify_id,spotify_name_prior,spotify_expected_name,musicbrainz_id,wikidata_id,catalogue_source,selection_source,notes,uk_population_rank,fua_code,official_fua_name,population_year,population,territorial_definition,source_dataset_url,catalogue_review_ready,band,city,spotify_name,monthly_listeners,followers,world_rank,stats_extracted_at_utc,source,source_access
Collectors Club,Middlesbrough,Middlesbrough,reviewed,manual_review,https://en.wikipedia.org/wiki/Collectors_Club,,4J5IRxSvhATb5y1Jv8dZdI,,Collectors Club,,,top-20 city candidate review,manual identity and origin review,Formed as a Middlesbrough sixth-form band.,19,UK559F,Middlesbrough,2024,600369,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Collectors Club,Middlesbrough,Collectors Club,14,398,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Das Wanderlust,Middlesbrough,Middlesbrough,reviewed,manual_review,https://www.allgigs.co.uk/view/artist/54759/Das_Wanderlust.html,,7Bc71APQFDwBuhFgyq617o,,Das Wanderlust,,,top-20 city candidate review,manual replacement,Replaced an ambiguous Spotify identity with a documented Middlesbrough band.,19,UK559F,Middlesbrough,2024,600369,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Das Wanderlust,Middlesbrough,Das Wanderlust,4,56,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Mouses,Middlesbrough,Billingham,reviewed,manual_review,https://narcmagazine.com/interview-mouses-2/,,4zCHl1iYtjNLcbAAmuPhKX,,Mouses,,,top-20 city candidate review,manual identity and origin review,Billingham is within the Middlesbrough Functional Urban Area.,19,UK559F,Middlesbrough,2024,600369,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Mouses,Middlesbrough,Mouses,85,850,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Chapman Family,Middlesbrough,Stockton-on-Tees,reviewed,manual_review,https://musicbrainz.org/artist/fed965be-1b9d-432b-9954-7f7e1b720a79,,3JDtBazV1J60MlLCXPf0xk,The Chapman Family,The Chapman Family,fed965be-1b9d-432b-9954-7f7e1b720a79,,top-20 city candidate review,manual identity and origin review,MusicBrainz formation evidence retained with explicit Spotify identity.,19,UK559F,Middlesbrough,2024,600369,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Chapman Family,Middlesbrough,The Chapman Family,142,620,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Flaming Mussolinis,Middlesbrough,Middlesbrough,reviewed,manual_review,https://en.wikipedia.org/wiki/The_Flaming_Mussolinis,,7DMTNRuX4yxSzVMyP5H2be,,The Flaming Mussolinis,,,top-20 city candidate review,manual replacement,Replaced a candidate without a verified Spotify identity.,19,UK559F,Middlesbrough,2024,600369,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Flaming Mussolinis,Middlesbrough,The Flaming Mussolinis,129,207,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Young'uns,Middlesbrough,Stockton-on-Tees,reviewed,manual_review,https://theyounguns.co.uk/about,,1yyXgzBSMpwYqd2GZN4OCS,The Young’uns,The Young'uns,852cc088-62ca-4b15-b36c-6c5e854f7b5a,,top-20 city candidate review,manual identity and origin review,Stockton is within the Middlesbrough Functional Urban Area.,19,UK559F,Middlesbrough,2024,600369,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Young'uns,Middlesbrough,The Young'uns,8757,10511,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Young Rebel Set,Middlesbrough,Stockton-on-Tees,reviewed,exact,https://musicbrainz.org/artist/7b2aeb3f-c51f-4b35-8f38-54bdbab7a8a9,high,3tJb7sqk201WZ0bT0pJxeM,Young Rebel Set,Young Rebel Set,7b2aeb3f-c51f-4b35-8f38-54bdbab7a8a9,,top-20 city candidate review,editorial candidate,,19,UK559F,Middlesbrough,2024,600369,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Young Rebel Set,Middlesbrough,Young Rebel Set,19277,13939,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Acres,Portsmouth,Portsmouth,reviewed,manual_review,https://en.wikipedia.org/wiki/Acres_%28band%29,,3y43zXffnLmhyQD1K4QCmD,,Acres,,,top-20 city candidate review,manual replacement,Replaced an unresolved same-name artist with a documented Portsmouth band.,20,UK023F,Portsmouth,2024,539655,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Acres,Portsmouth,Acres,186002,59117,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Battery Hens,Portsmouth,Portsmouth,reviewed,manual_review,https://batteryhens.bandcamp.com/album/battery-hens-ep,,5C7dAXgTF5TguTFJaAn3KN,,Battery Hens,,,top-20 city candidate review,manual identity and origin review,Official Bandcamp describes the act as Portsmouth-based.,20,UK023F,Portsmouth,2024,539655,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Battery Hens,Portsmouth,Battery Hens,3,33,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Cranes,Portsmouth,Portsmouth,reviewed,exact,https://musicbrainz.org/artist/f6dfc44d-5da4-4ed1-949b-32715630dff4,high,5q2ehaRqAFmM6tLl4vaVwP,Cranes,Cranes,f6dfc44d-5da4-4ed1-949b-32715630dff4,,top-20 city candidate review,editorial candidate,Explicit Spotify identifier required because the name is ambiguous.,20,UK023F,Portsmouth,2024,539655,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Cranes,Portsmouth,Cranes,79188,93932,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Crystal Tides,Portsmouth,Portsmouth,reviewed,manual_review,https://www.port.ac.uk/news-events-and-blogs/blogs/participation-and-performance/local-band-crystal-tides-record-debut-album-at-the-university-of-portsmouth-studios,,5a94ihfgkkItCundHIPxP4,,Crystal Tides,,,top-20 city candidate review,manual identity and origin review,University of Portsmouth describes the group as a local band.,20,UK023F,Portsmouth,2024,539655,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Crystal Tides,Portsmouth,Crystal Tides,13820,8664,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Emptifish,Portsmouth,Portsmouth,reviewed,manual_review,https://musicbrainz.org/artist/c135a966-9280-4925-958d-48016551e042,,5DqwyRAxgS6l8FUkGRLvYZ,Emptifish,Emptifish,c135a966-9280-4925-958d-48016551e042,,top-20 city candidate review,manual identity and origin review,MusicBrainz formation evidence retained with explicit Spotify identity.,20,UK023F,Portsmouth,2024,539655,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Emptifish,Portsmouth,Emptifish,89,307,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Hallan,Portsmouth,Portsmouth,reviewed,manual_review,https://hotvox.co.uk/artist/hallan/,,2cVFmKTidTQi4wVOWYcWi6,Hallan,Hallan,a36f921f-c30b-4ae5-8255-e1743d5b64e4,,top-20 city candidate review,manual identity and origin review,Portsmouth-origin post-punk band.,20,UK023F,Portsmouth,2024,539655,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Hallan,Portsmouth,Hallan,5150,6659,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Is Bliss,Portsmouth,Portsmouth,reviewed,manual_review,https://www.fredperry.com/eu-pt/subculture/articles/is-bliss,,214LZis6BGqavismw079Yg,,Is Bliss,,,top-20 city candidate review,manual identity and origin review,Portsmouth-based trio.,20,UK023F,Portsmouth,2024,539655,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Is Bliss,Portsmouth,Is Bliss,406,1752,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Ivyrise,Portsmouth,Portsmouth,reviewed,manual_review,https://en.wikipedia.org/wiki/Ivyrise,,3Cpe6aAAVacasDfOQgb3fq,,Ivyrise,,,top-20 city candidate review,manual replacement,Replaced an ambiguous Spotify identity with a documented Portsmouth-origin band.,20,UK023F,Portsmouth,2024,539655,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Ivyrise,Portsmouth,Ivyrise,62449,1946,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
Kassassin Street,Portsmouth,Southsea,reviewed,manual_review,https://www.victoriousfestival.co.uk/2016/08/2090/,,76aX6lwh5f4lhzUQpHmXwH,,Kassassin Street,,,top-20 city candidate review,manual identity and origin review,Southsea is within the Portsmouth Functional Urban Area.,20,UK023F,Portsmouth,2024,539655,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,Kassassin Street,Portsmouth,Kassassin Street,466,2391,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
The Strange Death of Liberal England,Portsmouth,Portsmouth,reviewed,manual_review,https://musicbrainz.org/artist/83fb85cb-7242-41f6-8aef-64454fcecca5,,5Sj1C0yicWZVw7ZqbuzNwg,The Strange Death of Liberal England,The Strange Death of Liberal England,83fb85cb-7242-41f6-8aef-64454fcecca5,,top-20 city candidate review,manual identity and origin review,MusicBrainz formation evidence retained with explicit Spotify identity.,20,UK023F,Portsmouth,2024,539655,OECD/EU Functional Urban Area,https://data-explorer.oecd.org/vis?df%5Bag%5D=OECD.CFE.EDS&df%5Bds%5D=dsDisseminateFinalDMZ&df%5Bid%5D=DSD_FUA_DEMO%40DF_AGE_SEX&lc=en,True,The Strange Death of Liberal England,Portsmouth,The Strange Death Of Liberal England,142,534,0,2026-07-18T20:40:00.993779+00:00,Spotify web-player queryArtistOverview,undocumented read-only web-client endpoint
